Name,Size(KB),Allocation Time(us),Release Time(us),Active Release Time(us),Duration(us),Active Duration(us),Allocation Total Allocated(MB),Allocation Total Reserved(MB),Allocation Total Active(MB),Release Total Allocated(MB),Release Total Reserved(MB),Release Total Active(MB),Stream Ptr,Device Type
Narrow,8.5,1783301382365521.5,1783301392542510.2,N/A,10176988.7,N/A,5668.4580078125,6296.0,5668.4580078125,5676.5947265625,16096.0,5676.5947265625,187651338699376,NPU:0
Narrow,0.5,1783301382365549.2,1783301382371572.8,N/A,6023.65,N/A,5668.45849609375,6296.0,5668.45849609375,5668.46044921875,6296.0,5668.46044921875,187651338699376,NPU:0
Narrow,2.5,1783301382365563.0,1783301382383701.8,N/A,18138.73,N/A,5668.4609375,6296.0,5668.4609375,5668.46630859375,6296.0,5668.46630859375,187651338699376,NPU:0
NotEqual,8.5,1783301382371594.2,1783301382411693.8,N/A,40099.49,N/A,5668.46875,6296.0,5668.46875,5692.48486328125,6296.0,5692.48486328125,187651338699376,NPU:0
Cast,8.5,1783301382384194.8,1783301392542532.0,N/A,10158337.35,N/A,5668.474609375,6296.0,5668.474609375,5676.58642578125,16096.0,5676.58642578125,187651338699376,NPU:0
Cast,8.5,1783301382384209.8,1783301386438104.5,N/A,4053894.59,N/A,5668.48291015625,6296.0,5668.48291015625,13379.4443359375,15084.0,13379.4443359375,187651338699376,NPU:0
Cast,9.0,1783301382389780.8,1783301382389803.5,N/A,22.67,N/A,5668.49169921875,6296.0,5668.49169921875,5668.48291015625,6296.0,5668.48291015625,187651338699376,NPU:0
Mul,8.5,1783301382392651.0,1783301392542481.2,N/A,10149830.16,N/A,5668.4912109375,6296.0,5668.4912109375,5676.60302734375,16096.0,5676.60302734375,187651338699376,NPU:0
Mul,0.5,1783301382392662.5,1783301382392842.0,N/A,179.57,N/A,5668.49169921875,6296.0,5668.49169921875,5668.49365234375,6296.0,5668.49365234375,187651338699376,NPU:0
Mul,2.5,1783301382392671.8,1783301382393330.0,N/A,658.19,N/A,5668.494140625,6296.0,5668.494140625,5668.49560546875,6296.0,5668.49560546875,187651338699376,NPU:0
NotEqual,4.5,1783301382392852.0,1783301382411667.5,N/A,18815.36,N/A,5668.498046875,6296.0,5668.498046875,5692.4931640625,6296.0,5692.4931640625,187651338699376,NPU:0
ExpandDimsView,8192.5,1783301382406745.0,N/A,N/A,N/A,N/A,5676.49609375,6296.0,5676.49609375,N/A,N/A,N/A,187651338699376,NPU:0
ExpandDimsView,8192.5,1783301382406788.8,1783301382416457.8,N/A,9668.94,N/A,5684.49658203125,6296.0,5684.49658203125,5684.484375,6296.0,5684.484375,187651338699376,NPU:0
Mul,0.5,1783301382411429.2,1783301382416466.8,N/A,5037.33,N/A,5684.4970703125,6296.0,5684.4970703125,5684.48388671875,6296.0,5684.48388671875,187651338699376,NPU:0
Mul,8192.5,1783301382411443.2,1783301382419389.8,N/A,7946.59,N/A,5692.49755859375,6296.0,5692.49755859375,5680.48388671875,6296.0,5680.48388671875,187651338699376,NPU:0
ExpandDimsView,4096.5,1783301382418976.8,1783301386195403.2,N/A,3776426.46,N/A,5688.484375,6296.0,5688.484375,11864.94287109375,12560.0,11864.94287109375,187651338699376,NPU:0
Empty,7.5,1783301382420335.5,1783301382968771.8,N/A,548436.22,N/A,5680.4912109375,6296.0,5680.4912109375,6723.041015625,7180.0,6723.041015625,187651338699376,NPU:0
Empty,0.5,1783301382425309.0,1783301385213405.2,N/A,2788096.44,N/A,5680.49169921875,6296.0,5680.49169921875,7392.05908203125,7570.0,7392.05908203125,187651338699376,NPU:0
Empty,6.5,1783301382425833.2,1783301383278395.5,N/A,852562.3,N/A,5680.498046875,6296.0,5680.498046875,6740.29443359375,7180.0,6740.29443359375,187651338699376,NPU:0
Empty,2.5,1783301382426325.0,1783301383376520.2,N/A,950195.04,N/A,5680.50048828125,6296.0,5680.50048828125,7226.5537109375,7504.0,7226.5537109375,187651338699376,NPU:0
Empty,7.5,1783301382426832.2,1783301385293086.5,N/A,2866254.28,N/A,5680.5078125,6296.0,5680.5078125,7759.5634765625,8098.0,7759.5634765625,187651338699376,NPU:0
Empty,2.5,1783301382427477.8,1783301386837725.2,N/A,4410247.47,N/A,5680.51025390625,6296.0,5680.51025390625,8486.47412109375,16094.0,8486.47412109375,187651338699376,NPU:0
Empty,131072.5,1783301382427922.2,1783301385299575.8,N/A,2871653.27,N/A,5808.5107421875,6296.0,5808.5107421875,7711.0654296875,8098.0,7711.0654296875,187651338699376,NPU:0
Empty,57344.5,1783301382428367.8,1783301385299599.5,N/A,2871231.81,N/A,5864.51123046875,6296.0,5864.51123046875,7655.06494140625,8098.0,7655.06494140625,187651338699376,NPU:0
Empty,10752.5,1783301382428807.8,1783301385299642.0,N/A,2870834.44,N/A,5875.01171875,6296.0,5875.01171875,7644.564453125,8098.0,7644.564453125,187651338699376,NPU:0
Empty,196608.5,1783301382429233.2,1783301385299677.8,N/A,2870444.54,N/A,6067.01220703125,6296.0,6067.01220703125,7452.56396484375,8098.0,7452.56396484375,187651338699376,NPU:0
Empty,3584.5,1783301382429650.8,1783301385299697.2,N/A,2870046.44,N/A,6070.5126953125,6296.0,6070.5126953125,7449.0634765625,8098.0,7449.0634765625,187651338699376,NPU:0
Empty,43008.5,1783301382430093.0,1783301385299714.2,N/A,2869621.3,N/A,6112.51318359375,6296.0,6112.51318359375,7407.06298828125,8098.0,7407.06298828125,187651338699376,NPU:0
Empty,21504.5,1783301382430518.5,1783301385299732.8,N/A,2869214.42,N/A,6133.513671875,6296.0,6133.513671875,7386.0625,8098.0,7386.0625,187651338699376,NPU:0
Empty,904960.5,1783301382472764.5,1783301382507027.0,N/A,34262.63,N/A,7017.26416015625,7180.0,7017.26416015625,6154.5146484375,7180.0,6154.5146484375,187651338699376,NPU:0
Tile,14336.5,1783301382474535.2,1783301386838635.8,N/A,4364100.68,N/A,7031.2646484375,7180.0,7031.2646484375,9344.71435546875,16094.0,9344.71435546875,187651338699376,NPU:0
Tile,14336.5,1783301382486498.5,1783301382506350.0,N/A,19851.37,N/A,7045.26513671875,7180.0,7045.26513671875,7038.26513671875,7180.0,7038.26513671875,187651338699376,NPU:0
Tile,16385.0,1783301382505524.2,1783301382505556.2,N/A,31.82,N/A,7061.26611328125,7180.0,7061.26611328125,7045.26513671875,7180.0,7045.26513671875,187651338699376,NPU:0
TransposeExtView,7168.5,1783301382506005.8,1783301386832375.2,N/A,4326369.56,N/A,7052.265625,7180.0,7052.265625,8715.4931640625,16094.0,8715.4931640625,187651338699376,NPU:0
Arange,8.5,1783301382507703.5,1783301382526692.0,N/A,18988.36,N/A,6154.52294921875,7180.0,6154.52294921875,6154.52294921875,7180.0,6154.52294921875,187651338699376,NPU:0
AddScalar,8.5,1783301382517129.2,1783301382529398.5,N/A,12269.23,N/A,6154.53125,7180.0,6154.53125,6155.26611328125,7180.0,6155.26611328125,187651338699376,NPU:0
Reshape,0.5,1783301382529086.0,N/A,N/A,N/A,N/A,6154.5234375,7180.0,6154.5234375,N/A,N/A,N/A,187651338699376,NPU:0
Reshape,256.5,1783301382529097.0,1783301382565643.2,N/A,36546.41,N/A,6154.77392578125,7180.0,6154.77392578125,6155.015625,7180.0,6155.015625,187651338699376,NPU:0
Concat,512.5,1783301382529336.5,1783301386195437.8,N/A,3666101.16,N/A,6155.2744140625,7180.0,6155.2744140625,11864.4423828125,12560.0,11864.4423828125,187651338699376,NPU:0
Empty,7.5,1783301382567811.8,1783301385327416.0,N/A,2759604.22,N/A,6155.02294921875,7180.0,6155.02294921875,7895.37744140625,8098.0,7895.37744140625,187651338699376,NPU:0
Empty,0.5,1783301382568605.8,1783301385557124.5,N/A,2988518.9,N/A,6155.0234375,7180.0,6155.0234375,8662.84765625,8850.0,8662.84765625,187651338699376,NPU:0
Empty,2.5,1783301382569224.8,1783301385522016.5,N/A,2952791.81,N/A,6155.02587890625,7180.0,6155.02587890625,8552.97216796875,8850.0,8552.97216796875,187651338699376,NPU:0
Empty,1.0,1783301382569655.8,1783301385501982.2,N/A,2932326.56,N/A,6155.02685546875,7180.0,6155.02685546875,8557.998046875,8850.0,8557.998046875,187651338699376,NPU:0
Empty,6.5,1783301382570059.2,1783301385329489.2,N/A,2759430.17,N/A,6155.033203125,7180.0,6155.033203125,7912.630859375,8098.0,7912.630859375,187651338699376,NPU:0
Empty,2.5,1783301382570444.2,1783301385413700.8,N/A,2843256.38,N/A,6155.03564453125,7180.0,6155.03564453125,8398.89013671875,8738.0,8398.89013671875,187651338699376,NPU:0
Empty,7.5,1783301382570831.2,1783301385585396.8,N/A,3014565.54,N/A,6155.04296875,7180.0,6155.04296875,9030.35205078125,9314.0,9030.35205078125,187651338699376,NPU:0
Empty,28.5,1783301382571335.5,1783301385666430.8,N/A,3095095.09,N/A,6155.07080078125,7180.0,6155.07080078125,9044.6337890625,9314.0,9044.6337890625,187651338699376,NPU:0
Empty,2.5,1783301382572007.5,1783301386811833.2,N/A,4239825.87,N/A,6155.0732421875,7180.0,6155.0732421875,9060.2490234375,16094.0,9060.2490234375,187651338699376,NPU:0
Empty,0.5,1783301382572449.8,1783301386811987.0,N/A,4239537.14,N/A,6155.07373046875,7180.0,6155.07373046875,9060.24853515625,16094.0,9060.24853515625,187651338699376,NPU:0
Empty,0.5,1783301382572785.5,1783301386812123.8,N/A,4239338.12,N/A,6155.07421875,7180.0,6155.07421875,9060.248046875,16094.0,9060.248046875,187651338699376,NPU:0
Empty,131072.5,1783301382573020.8,1783301385740643.0,N/A,3167622.29,N/A,6283.07470703125,7180.0,6283.07470703125,9059.1953125,9314.0,9059.1953125,187651338699376,NPU:0
Empty,16.5,1783301382573433.2,1783301385740685.0,N/A,3167251.74,N/A,6283.0908203125,7180.0,6283.0908203125,9059.17919921875,9314.0,9059.17919921875,187651338699376,NPU:0
Empty,7168.5,1783301382573826.8,1783301385740705.0,N/A,3166878.04,N/A,6290.09130859375,7180.0,6290.09130859375,9052.1787109375,9314.0,9052.1787109375,187651338699376,NPU:0
Empty,7168.5,1783301382574215.0,1783301385740723.0,N/A,3166508.07,N/A,6297.091796875,7180.0,6297.091796875,9045.17822265625,9314.0,9045.17822265625,187651338699376,NPU:0
Empty,49152.5,1783301382574642.5,1783301385740742.2,N/A,3166099.56,N/A,6345.09228515625,7180.0,6345.09228515625,8997.177734375,9314.0,8997.177734375,187651338699376,NPU:0
Empty,4.5,1783301382575038.2,1783301385740759.0,N/A,3165720.71,N/A,6345.0966796875,7180.0,6345.0966796875,8997.17333984375,9314.0,8997.17333984375,187651338699376,NPU:0
Empty,1792.5,1783301382575416.8,1783301385740787.2,N/A,3165370.62,N/A,6346.84716796875,7180.0,6346.84716796875,8995.4228515625,9314.0,8995.4228515625,187651338699376,NPU:0
Empty,1792.5,1783301382575787.0,1783301385740820.8,N/A,3165033.63,N/A,6348.59765625,7180.0,6348.59765625,8993.67236328125,9314.0,8993.67236328125,187651338699376,NPU:0
Empty,448.5,1783301382576158.0,1783301385740841.0,N/A,3164683.11,N/A,6349.03564453125,7180.0,6349.03564453125,8993.234375,9314.0,8993.234375,187651338699376,NPU:0
Empty,57344.5,1783301382576532.0,1783301385740872.5,N/A,3164340.59,N/A,6405.0361328125,7180.0,6405.0361328125,8937.23388671875,9314.0,8937.23388671875,187651338699376,NPU:0
Empty,10752.5,1783301382577031.2,1783301385740893.8,N/A,3163862.53,N/A,6415.53662109375,7180.0,6415.53662109375,8926.7333984375,9314.0,8926.7333984375,187651338699376,NPU:0
Empty,196608.5,1783301382577519.8,1783301385740912.0,N/A,3163392.3,N/A,6607.537109375,7180.0,6607.537109375,8734.73291015625,9314.0,8734.73291015625,187651338699376,NPU:0
Empty,3584.5,1783301382578002.8,1783301385740928.5,N/A,3162925.58,N/A,6611.03759765625,7180.0,6611.03759765625,8731.232421875,9314.0,8731.232421875,187651338699376,NPU:0
Empty,57344.5,1783301382578487.5,1783301385740948.0,N/A,3162460.45,N/A,6667.0380859375,7180.0,6667.0380859375,8675.23193359375,9314.0,8675.23193359375,187651338699376,NPU:0
Empty,28672.5,1783301382578994.8,1783301385740966.5,N/A,3161971.88,N/A,6695.03857421875,7180.0,6695.03857421875,8647.2314453125,9314.0,8647.2314453125,187651338699376,NPU:0
Empty,14336.5,1783301382579482.0,1783301385740984.8,N/A,3161502.77,N/A,6709.0390625,7180.0,6709.0390625,8633.23095703125,9314.0,8633.23095703125,187651338699376,NPU:0
Empty,7168.5,1783301382579955.2,1783301385741002.2,N/A,3161046.79,N/A,6716.03955078125,7180.0,6716.03955078125,8626.23046875,9314.0,8626.23046875,187651338699376,NPU:0
RmsNorm,7168.5,1783301382587150.0,1783301386831857.8,N/A,4244707.74,N/A,6723.0400390625,7180.0,6723.0400390625,8722.48681640625,16094.0,8722.48681640625,187651338699376,NPU:0
RmsNorm,8.5,1783301382587154.0,1783301386832379.2,N/A,4245225.1,N/A,6723.04833984375,7180.0,6723.04833984375,8715.48486328125,16094.0,8715.48486328125,187651338699376,NPU:0
RmsNorm,16384.5,1783301382968309.2,1783301382968365.2,N/A,56.07,N/A,6739.048828125,7180.0,6739.048828125,6723.04833984375,7180.0,6723.04833984375,187651338699376,NPU:0
RmsNorm,5376.5,1783301382969615.0,1783301386831863.0,N/A,3862247.97,N/A,6728.29150390625,7180.0,6728.29150390625,8717.236328125,16094.0,8717.236328125,187651338699376,NPU:0
MatMulExt,6144.5,1783301382970241.5,1783301386830721.0,N/A,3860479.53,N/A,6734.2919921875,7180.0,6734.2919921875,8730.2509765625,16094.0,8730.2509765625,187651338699376,NPU:0
RmsNorm,6144.5,1783301383277810.2,1783301386830255.0,N/A,3552444.71,N/A,6740.29248046875,7180.0,6740.29248046875,8736.24560546875,16094.0,8736.24560546875,187651338699376,NPU:0
RmsNorm,8.5,1783301383277822.5,1783301386830725.0,N/A,3552902.54,N/A,6740.30078125,7180.0,6740.30078125,8730.24267578125,16094.0,8730.24267578125,187651338699376,NPU:0
RmsNorm,16384.5,1783301383278286.5,1783301383278317.8,N/A,31.17,N/A,6756.30126953125,7180.0,6756.30126953125,6740.30078125,7180.0,6740.30078125,187651338699376,NPU:0
RmsNorm,98304.5,1783301383278634.0,1783301386830259.5,N/A,3551625.46,N/A,6836.294921875,7180.0,6836.294921875,8640.2451171875,16094.0,8640.2451171875,187651338699376,NPU:0
MatMulExt,131072.5,1783301383278989.5,1783301383303389.5,N/A,24399.87,N/A,6964.29541015625,7180.0,6964.29541015625,7092.29541015625,7248.0,7092.29541015625,187651338699376,NPU:0
MatMulExt,20481.0,1783301383291966.2,1783301383291993.2,N/A,27.11,N/A,6984.29638671875,7180.0,6984.29638671875,6964.29541015625,7180.0,6964.29541015625,187651338699376,NPU:0
Reshape,262144.5,1783301383302981.0,1783301386829928.2,N/A,3526947.2,N/A,7220.2958984375,7248.0,7220.2958984375,8902.74658203125,16094.0,8902.74658203125,187651338699376,NPU:0
RmsNorm,262144.5,1783301383372640.0,1783301383374252.2,N/A,1612.29,N/A,7348.2958984375,7504.0,7348.2958984375,7220.79638671875,7504.0,7220.79638671875,187651338699376,NPU:0
RmsNorm,512.5,1783301383372674.5,1783301386829932.0,N/A,3457257.49,N/A,7348.79638671875,7504.0,7348.79638671875,8902.24609375,16094.0,8902.24609375,187651338699376,NPU:0
RmsNorm,16384.5,1783301383373763.5,1783301383373796.5,N/A,32.97,N/A,7364.796875,7504.0,7364.796875,7348.79638671875,7504.0,7348.79638671875,187651338699376,NPU:0
RmsNorm,131072.5,1783301383373829.5,1783301383509154.5,N/A,135324.99,N/A,7476.796875,7504.0,7476.796875,7276.056640625,7570.0,7276.056640625,187651338699376,NPU:0
Cast,1792.5,1783301383374647.0,1783301386829726.5,N/A,3455079.63,N/A,7222.546875,7504.0,7222.546875,9028.9970703125,16094.0,9028.9970703125,187651338699376,NPU:0
MatMulExt,2048.5,1783301383374910.0,1783301386828522.8,N/A,3453612.58,N/A,7224.54736328125,7504.0,7224.54736328125,9031.00732421875,16094.0,9031.00732421875,187651338699376,NPU:0
RmsNorm,2048.5,1783301383376315.5,1783301385285418.0,N/A,1909102.47,N/A,7226.5478515625,7504.0,7226.5478515625,7995.06298828125,8098.0,7995.06298828125,187651338699376,NPU:0
RmsNorm,8.5,1783301383376319.2,1783301386828526.2,N/A,3452206.86,N/A,7226.55615234375,7504.0,7226.55615234375,9030.9990234375,16094.0,9030.9990234375,187651338699376,NPU:0
RmsNorm,16384.5,1783301383376450.2,1783301383376466.5,N/A,16.09,N/A,7242.556640625,7504.0,7242.556640625,7226.55615234375,7504.0,7226.55615234375,187651338699376,NPU:0
Arange,8.5,1783301383376934.0,1783301383377068.0,N/A,133.99,N/A,7226.56201171875,7504.0,7226.56201171875,7226.56201171875,7504.0,7226.56201171875,187651338699376,NPU:0
AddScalar,8.5,1783301383377046.8,1783301383377303.8,N/A,256.91,N/A,7226.5703125,7504.0,7226.5703125,7226.8046875,7504.0,7226.8046875,187651338699376,NPU:0
Reshape,0.5,1783301383377150.2,N/A,N/A,N/A,N/A,7226.5625,7504.0,7226.5625,N/A,N/A,N/A,187651338699376,NPU:0
Reshape,256.5,1783301383377160.8,1783301383377450.2,N/A,289.48,N/A,7226.81298828125,7504.0,7226.81298828125,7227.0546875,7504.0,7227.0546875,187651338699376,NPU:0
Concat,512.5,1783301383377428.8,1783301385285513.2,N/A,1908084.58,N/A,7227.30517578125,7504.0,7227.30517578125,8001.56298828125,8098.0,8001.56298828125,187651338699376,NPU:0
Concat,16384.5,1783301383378068.2,1783301383384231.0,N/A,6162.87,N/A,7243.05517578125,7504.0,7243.05517578125,7259.05517578125,7504.0,7259.05517578125,187651338699376,NPU:0
Concat,16385.5,1783301383382252.8,1783301383382273.5,N/A,20.73,N/A,7259.056640625,7504.0,7259.056640625,7243.05517578125,7504.0,7243.05517578125,187651338699376,NPU:0
Concat,32768.5,1783301383382297.5,1783301383453157.2,N/A,70859.62,N/A,7275.0556640625,7504.0,7275.0556640625,7292.056640625,7504.0,7292.056640625,187651338699376,NPU:0
Muls,512.5,1783301383384379.5,1783301383387281.2,N/A,2901.81,N/A,7259.5556640625,7504.0,7259.5556640625,7259.5556640625,7504.0,7259.5556640625,187651338699376,NPU:0
Muls,512.5,1783301383384536.8,1783301386827478.2,N/A,3442941.48,N/A,7260.05615234375,7504.0,7260.05615234375,9097.00634765625,16094.0,9097.00634765625,187651338699376,NPU:0
Muls,512.5,1783301383387983.0,1783301383390809.8,N/A,2826.8,N/A,7260.05615234375,7504.0,7260.05615234375,7260.05615234375,7504.0,7260.05615234375,187651338699376,NPU:0
Muls,512.5,1783301383388012.2,1783301386827417.2,N/A,3439404.89,N/A,7260.556640625,7504.0,7260.556640625,9097.5068359375,16094.0,9097.5068359375,187651338699376,NPU:0
SplitTensorView,16384.5,1783301383391317.8,1783301383452935.2,N/A,61617.41,N/A,7276.056640625,7504.0,7276.056640625,7292.056640625,7504.0,7292.056640625,187651338699376,NPU:0
SplitTensorView,16385.0,1783301383419134.8,1783301383419162.2,N/A,27.44,N/A,7292.0576171875,7504.0,7292.0576171875,7276.056640625,7504.0,7276.056640625,187651338699376,NPU:0
Concat,32768.5,1783301383452769.8,1783301383453275.8,N/A,506.12,N/A,7308.05712890625,7504.0,7308.05712890625,7292.056640625,7504.0,7292.056640625,187651338699376,NPU:0
Concat,16385.0,1783301383452915.8,1783301383452925.5,N/A,9.87,N/A,7324.05810546875,7504.0,7324.05810546875,7308.05712890625,7504.0,7308.05712890625,187651338699376,NPU:0
Concat,32768.5,1783301383452948.2,1783301383453443.2,N/A,495.19,N/A,7324.05712890625,7504.0,7324.05712890625,7260.05615234375,7504.0,7260.05615234375,187651338699376,NPU:0
Mul,32768.5,1783301383453168.5,1783301383453439.8,N/A,271.2,N/A,7324.05712890625,7504.0,7324.05712890625,7292.056640625,7504.0,7292.056640625,187651338699376,NPU:0
Mul,32768.5,1783301383453286.0,1783301386827321.2,N/A,3374035.25,N/A,7324.05712890625,7504.0,7324.05712890625,9066.0068359375,16094.0,9066.0068359375,187651338699376,NPU:0
NarrowView,32768.5,1783301383453590.8,1783301383483768.0,N/A,30177.23,N/A,7292.056640625,7504.0,7292.056640625,7276.056640625,7504.0,7276.056640625,187651338699376,NPU:0
NarrowView,32769.5,1783301383482805.5,1783301383482834.0,N/A,28.48,N/A,7324.05810546875,7504.0,7324.05810546875,7292.056640625,7504.0,7292.056640625,187651338699376,NPU:0
Reshape,16384.5,1783301383483668.2,1783301383509157.8,N/A,25489.58,N/A,7308.05712890625,7504.0,7308.05712890625,7260.05615234375,7570.0,7260.05615234375,187651338699376,NPU:0
Concat,131072.5,1783301383483854.5,1783301386824412.8,N/A,3340558.09,N/A,7404.05712890625,7504.0,7404.05712890625,9185.01611328125,16094.0,9185.01611328125,187651338699376,NPU:0
Concat,114689.0,1783301383509110.5,1783301383509137.0,N/A,26.56,N/A,7516.05810546875,7570.0,7516.05810546875,7404.05712890625,7570.0,7404.05712890625,187651338699376,NPU:0
Concat,256.5,1783301383540075.8,1783301383541135.8,N/A,1060.21,N/A,7260.306640625,7570.0,7260.306640625,7260.556640625,7570.0,7260.556640625,187651338699376,NPU:0
Concat,257.5,1783301383540256.2,1783301383540267.5,N/A,11.16,N/A,7260.55810546875,7570.0,7260.55810546875,7260.306640625,7570.0,7260.306640625,187651338699376,NPU:0
Concat,512.5,1783301383540286.0,1783301383541987.0,N/A,1701.02,N/A,7260.80712890625,7570.0,7260.80712890625,7262.05810546875,7570.0,7262.05810546875,187651338699376,NPU:0
Muls,512.5,1783301383541238.8,1783301383541323.8,N/A,84.97,N/A,7261.05712890625,7570.0,7261.05712890625,7261.05712890625,7570.0,7261.05712890625,187651338699376,NPU:0
Muls,512.5,1783301383541275.5,1783301386826145.8,N/A,3284870.37,N/A,7261.5576171875,7570.0,7261.5576171875,9067.0078125,16094.0,9067.0078125,187651338699376,NPU:0
Muls,512.5,1783301383541357.8,1783301383541420.5,N/A,62.84,N/A,7261.5576171875,7570.0,7261.5576171875,7261.5576171875,7570.0,7261.5576171875,187651338699376,NPU:0
Muls,512.5,1783301383541377.2,1783301386826081.8,N/A,3284704.31,N/A,7262.05810546875,7570.0,7262.05810546875,9067.50830078125,16094.0,9067.50830078125,187651338699376,NPU:0
SplitTensorView,256.5,1783301383541456.8,1783301383541825.5,N/A,368.79,N/A,7261.80810546875,7570.0,7261.80810546875,7262.05810546875,7570.0,7262.05810546875,187651338699376,NPU:0
SplitTensorView,257.0,1783301383541578.5,1783301383541587.5,N/A,9.07,N/A,7262.05908203125,7570.0,7262.05908203125,7261.80810546875,7570.0,7261.80810546875,187651338699376,NPU:0
Concat,512.5,1783301383541723.2,1783301383542078.8,N/A,355.55,N/A,7262.30859375,7570.0,7262.30859375,7262.05810546875,7570.0,7262.05810546875,187651338699376,NPU:0
Concat,257.0,1783301383541810.0,1783301383541818.0,N/A,8.0,N/A,7262.5595703125,7570.0,7262.5595703125,7262.30859375,7570.0,7262.30859375,187651338699376,NPU:0
Concat,512.5,1783301383541837.2,1783301383542204.0,N/A,366.81,N/A,7262.55859375,7570.0,7262.55859375,7261.5576171875,7570.0,7261.5576171875,187651338699376,NPU:0
Mul,512.5,1783301383542003.2,1783301383542200.0,N/A,196.57,N/A,7262.55859375,7570.0,7262.55859375,7262.05810546875,7570.0,7262.05810546875,187651338699376,NPU:0
Mul,512.5,1783301383542087.5,1783301386825988.5,N/A,3283901.09,N/A,7262.55859375,7570.0,7262.55859375,9067.50830078125,16094.0,9067.50830078125,187651338699376,NPU:0
NarrowView,512.5,1783301383542295.5,1783301383542620.8,N/A,325.37,N/A,7262.05810546875,7570.0,7262.05810546875,7261.80810546875,7570.0,7261.80810546875,187651338699376,NPU:0
NarrowView,513.5,1783301383542395.5,1783301383542403.8,N/A,8.22,N/A,7262.5595703125,7570.0,7262.5595703125,7262.05810546875,7570.0,7262.05810546875,187651338699376,NPU:0
Reshape,256.5,1783301383542555.8,1783301383542833.0,N/A,277.25,N/A,7262.30859375,7570.0,7262.30859375,7263.55810546875,7570.0,7263.55810546875,187651338699376,NPU:0
Concat,2048.5,1783301383542701.5,1783301386824417.2,N/A,3281715.76,N/A,7263.80859375,7570.0,7263.80859375,9183.015625,16094.0,9183.015625,187651338699376,NPU:0
Concat,1793.0,1783301383542804.5,1783301383542822.5,N/A,18.02,N/A,7265.5595703125,7570.0,7265.5595703125,7263.80859375,7570.0,7263.80859375,187651338699376,NPU:0
TransposeView,0.5,1783301383572934.2,N/A,N/A,N/A,N/A,7263.55859375,7570.0,7263.55859375,N/A,N/A,N/A,187651338699376,NPU:0
TransposeView,0.5,1783301383572954.0,1783301384844356.2,N/A,1271402.27,N/A,7263.55908203125,7570.0,7263.55908203125,7263.5634765625,7570.0,7263.5634765625,187651338699376,NPU:0
TransposeView,0.5,1783301383572960.8,1783301384844417.5,N/A,1271456.76,N/A,7263.5595703125,7570.0,7263.5595703125,7263.56298828125,7570.0,7263.56298828125,187651338699376,NPU:0
TransposeView,4.5,1783301383572986.8,1783301384848471.5,N/A,1275484.64,N/A,7263.56396484375,7570.0,7263.56396484375,7392.0595703125,7570.0,7392.0595703125,187651338699376,NPU:0
TransposeView,131072.5,1783301384844535.8,1783301386824445.8,N/A,1979909.99,N/A,7391.5634765625,7570.0,7391.5634765625,9055.01513671875,16094.0,9055.01513671875,187651338699376,NPU:0
TransposeView,512.5,1783301384844542.8,1783301386824449.0,N/A,1979906.35,N/A,7392.06396484375,7570.0,7392.06396484375,9054.5146484375,16094.0,9054.5146484375,187651338699376,NPU:0
TransposeView,34304.5,1783301384848417.0,1783301384848437.0,N/A,19.91,N/A,7425.564453125,7570.0,7425.564453125,7392.06396484375,7570.0,7392.06396484375,187651338699376,NPU:0
Concat,16384.5,1783301385214386.5,1783301385215195.0,N/A,808.6,N/A,7408.0595703125,7570.0,7408.0595703125,7424.0595703125,7570.0,7424.0595703125,187651338699376,NPU:0
Concat,16385.5,1783301385214755.2,1783301385214784.0,N/A,28.68,N/A,7424.06103515625,7570.0,7424.06103515625,7408.0595703125,7570.0,7408.0595703125,187651338699376,NPU:0
Concat,32768.5,1783301385214811.5,1783301385217257.0,N/A,2445.59,N/A,7440.06005859375,7570.0,7440.06005859375,7521.06201171875,7586.0,7521.06201171875,187651338699376,NPU:0
Muls,512.5,1783301385215299.8,1783301385215440.2,N/A,140.57,N/A,7424.56005859375,7570.0,7424.56005859375,7424.56005859375,7570.0,7424.56005859375,187651338699376,NPU:0
Muls,512.5,1783301385215395.2,1783301386823254.2,N/A,1607858.86,N/A,7425.060546875,7570.0,7425.060546875,9375.0166015625,16094.0,9375.0166015625,187651338699376,NPU:0
Muls,512.5,1783301385215472.8,1783301385215558.2,N/A,85.38,N/A,7425.060546875,7570.0,7425.060546875,7425.060546875,7570.0,7425.060546875,187651338699376,NPU:0
Muls,512.5,1783301385215501.0,1783301385215682.2,N/A,181.09,N/A,7425.56103515625,7570.0,7425.56103515625,7425.060546875,7570.0,7425.060546875,187651338699376,NPU:0
Sin,512.5,1783301385215571.0,1783301386823177.8,N/A,1607606.63,N/A,7425.56103515625,7570.0,7425.56103515625,9375.51708984375,16094.0,9375.51708984375,187651338699376,NPU:0
SplitTensorView,16384.5,1783301385215877.8,1783301385215988.0,N/A,110.29,N/A,7441.06103515625,7570.0,7441.06103515625,7457.06103515625,7570.0,7457.06103515625,187651338699376,NPU:0
SplitTensorView,16385.0,1783301385215904.0,1783301385215915.2,N/A,11.42,N/A,7457.06201171875,7570.0,7457.06201171875,7441.06103515625,7570.0,7441.06103515625,187651338699376,NPU:0
Concat,32768.5,1783301385215963.8,1783301385217288.2,N/A,1324.48,N/A,7473.0615234375,7570.0,7473.0615234375,7489.0615234375,7586.0,7489.0615234375,187651338699376,NPU:0
