Name,Size(KB),Allocation Time(us),Release Time(us),Active Release Time(us),Duration(us),Active Duration(us),Allocation Total Allocated(MB),Allocation Total Reserved(MB),Allocation Total Active(MB),Release Total Allocated(MB),Release Total Reserved(MB),Release Total Active(MB),Stream Ptr,Device Type
Mul,0.5,1783389626281506.0,1783389626285113.0,N/A,3607.01,N/A,1920.05029296875,2680.0,1920.05029296875,1920.03369140625,2680.0,1920.03369140625,187651498147952,NPU:1
Mul,65536.5,1783389626281517.5,1783389626287655.8,N/A,6138.25,N/A,1984.05078125,2680.0,1984.05078125,1888.03369140625,2680.0,1888.03369140625,187651498147952,NPU:1
ExpandDimsView,32768.5,1783389626287321.5,1783389630662122.8,N/A,4374801.25,N/A,1952.0341796875,2680.0,1952.0341796875,22991.890625,32300.0,22991.890625,187651498147952,NPU:1
Arange,16.5,1783389626288012.8,1783389626293566.0,N/A,5553.33,N/A,1888.0498046875,2680.0,1888.0498046875,1888.0498046875,2680.0,1888.0498046875,187651498147952,NPU:1
AddScalar,16.5,1783389626290795.0,1783389626296153.5,N/A,5358.53,N/A,1888.06591796875,2680.0,1888.06591796875,1889.53515625,2680.0,1889.53515625,187651498147952,NPU:1
Reshape,0.5,1783389626295932.2,N/A,N/A,N/A,N/A,1888.05029296875,2680.0,1888.05029296875,N/A,N/A,N/A,187651498147952,NPU:1
Reshape,512.5,1783389626295942.0,1783389626324790.2,N/A,28848.23,N/A,1888.55078125,2680.0,1888.55078125,1889.03466796875,2680.0,1889.03466796875,187651498147952,NPU:1
Concat,1024.5,1783389626296125.5,1783389628017524.8,N/A,1721399.4,N/A,1889.55126953125,2680.0,1889.55126953125,7297.06005859375,7402.0,7297.06005859375,187651498147952,NPU:1
Reshape,57344.5,1783389626326621.2,1783389630138167.2,N/A,3811546.08,N/A,1945.03515625,2680.0,1945.03515625,27349.82080078125,27818.0,27349.82080078125,187651498147952,NPU:1
RmsNorm,57344.5,1783389626327355.5,1783389626645903.8,N/A,318548.36,N/A,2001.03564453125,2680.0,2001.03564453125,1973.0673828125,2680.0,1973.0673828125,187651498147952,NPU:1
RmsNorm,32.5,1783389626327358.8,1783389630138175.5,N/A,3810816.81,N/A,2001.0673828125,2680.0,2001.0673828125,27349.7890625,27818.0,27349.7890625,187651498147952,NPU:1
RmsNorm,16384.5,1783389626645164.0,1783389626645215.8,N/A,51.69,N/A,2017.06787109375,2680.0,2017.06787109375,2001.0673828125,2680.0,2001.0673828125,187651498147952,NPU:1
RmsNorm,28672.5,1783389626645259.2,1783389630139752.0,N/A,3494492.73,N/A,2029.06787109375,2680.0,2029.06787109375,27204.4814453125,27818.0,27204.4814453125,187651498147952,NPU:1
Cast,7392.5,1783389626647209.8,1783389630665792.5,N/A,4018582.85,N/A,1980.28662109375,2680.0,1980.28662109375,9712.0341796875,32300.0,9712.0341796875,187651498147952,NPU:1
MatMulExt,33792.5,1783389626647466.8,1783389627073479.2,N/A,426012.52,N/A,2013.287109375,2680.0,2013.287109375,2150.35546875,2680.0,2150.35546875,187651498147952,NPU:1
MatMulExt,20481.0,1783389626657287.8,1783389626657305.2,N/A,17.48,N/A,2033.2880859375,2680.0,2033.2880859375,2013.287109375,2680.0,2013.287109375,187651498147952,NPU:1
SplitWithSizeView,49152.5,1783389626666267.0,1783389630138887.0,N/A,3472620.14,N/A,2061.28759765625,2680.0,2061.28759765625,27240.29443359375,27818.0,27240.29443359375,187651498147952,NPU:1
SplitWithSizeView,24577.0,1783389626689499.5,1783389626689525.8,N/A,26.14,N/A,2085.28857421875,2680.0,2085.28857421875,2061.28759765625,2680.0,2061.28759765625,187651498147952,NPU:1
RmsNorm,49152.5,1783389626722142.8,1783389626722559.2,N/A,416.52,N/A,2109.2880859375,2680.0,2109.2880859375,2085.31982421875,2680.0,2085.31982421875,187651498147952,NPU:1
RmsNorm,32.5,1783389626722147.8,1783389630138895.0,N/A,3416747.13,N/A,2109.31982421875,2680.0,2109.31982421875,27240.2626953125,27818.0,27240.2626953125,187651498147952,NPU:1
RmsNorm,16384.5,1783389626722345.2,1783389626722359.5,N/A,14.2,N/A,2125.3203125,2680.0,2125.3203125,2109.31982421875,2680.0,2109.31982421875,187651498147952,NPU:1
RmsNorm,24576.5,1783389626722379.0,1783389630139215.2,N/A,3416836.25,N/A,2133.3203125,2680.0,2133.3203125,27220.7626953125,27818.0,27220.7626953125,187651498147952,NPU:1
Cast,4608.5,1783389626722919.5,1783389630665769.5,N/A,3942849.92,N/A,2089.8203125,2680.0,2089.8203125,9752.25390625,32300.0,9752.25390625,187651498147952,NPU:1
MatMulExt,24576.5,1783389626723122.5,1783389626792917.0,N/A,69794.66,N/A,2113.82080078125,2680.0,2113.82080078125,2190.35595703125,2680.0,2190.35595703125,187651498147952,NPU:1
MatMulExt,20481.0,1783389626723505.8,1783389626723515.0,N/A,9.26,N/A,2133.82177734375,2680.0,2133.82177734375,2113.82080078125,2680.0,2113.82080078125,187651498147952,NPU:1
Concat,8192.5,1783389626723713.8,1783389626727973.5,N/A,4259.97,N/A,2121.8212890625,2680.0,2121.8212890625,2129.8212890625,2680.0,2129.8212890625,187651498147952,NPU:1
Concat,8193.5,1783389626726120.8,1783389626726140.8,N/A,19.8,N/A,2129.82275390625,2680.0,2129.82275390625,2121.8212890625,2680.0,2121.8212890625,187651498147952,NPU:1
Concat,16384.5,1783389626726158.8,1783389626789173.2,N/A,63014.53,N/A,2137.82177734375,2680.0,2137.82177734375,2147.82275390625,2680.0,2147.82275390625,187651498147952,NPU:1
Muls,1024.5,1783389626728082.8,1783389626729428.0,N/A,1345.35,N/A,2130.82177734375,2680.0,2130.82177734375,2130.82177734375,2680.0,2130.82177734375,187651498147952,NPU:1
Muls,1024.5,1783389626728227.2,1783389630656939.2,N/A,3928712.09,N/A,2131.822265625,2680.0,2131.822265625,26196.57421875,32300.0,26196.57421875,187651498147952,NPU:1
Muls,1024.5,1783389626729944.0,1783389626731217.0,N/A,1272.91,N/A,2131.822265625,2680.0,2131.822265625,2131.822265625,2680.0,2131.822265625,187651498147952,NPU:1
Muls,1024.5,1783389626729968.8,1783389630656902.8,N/A,3926933.89,N/A,2132.82275390625,2680.0,2132.82275390625,26197.57470703125,32300.0,26197.57470703125,187651498147952,NPU:1
SplitTensorView,8192.5,1783389626731695.8,1783389626788818.2,N/A,57122.48,N/A,2139.82275390625,2680.0,2139.82275390625,2147.82275390625,2680.0,2147.82275390625,187651498147952,NPU:1
SplitTensorView,8193.0,1783389626753779.2,1783389626753803.5,N/A,24.19,N/A,2147.82373046875,2680.0,2147.82373046875,2139.82275390625,2680.0,2139.82275390625,187651498147952,NPU:1
Concat,16384.5,1783389626788622.2,1783389626789374.2,N/A,752.12,N/A,2155.8232421875,2680.0,2155.8232421875,2147.82275390625,2680.0,2147.82275390625,187651498147952,NPU:1
Concat,8193.0,1783389626788796.0,1783389626788808.2,N/A,12.1,N/A,2163.82421875,2680.0,2163.82421875,2155.8232421875,2680.0,2155.8232421875,187651498147952,NPU:1
Concat,16384.5,1783389626788830.2,1783389626789580.5,N/A,750.32,N/A,2163.8232421875,2680.0,2163.8232421875,2131.822265625,2680.0,2131.822265625,187651498147952,NPU:1
Mul,16384.5,1783389626789182.5,1783389626789577.0,N/A,394.36,N/A,2163.8232421875,2680.0,2163.8232421875,2147.82275390625,2680.0,2147.82275390625,187651498147952,NPU:1
Mul,16384.5,1783389626789381.2,1783389626789796.0,N/A,414.73,N/A,2163.8232421875,2680.0,2163.8232421875,2123.822265625,2680.0,2123.822265625,187651498147952,NPU:1
AddExt,8192.5,1783389626789589.8,1783389626792924.8,N/A,3334.96,N/A,2139.82275390625,2680.0,2139.82275390625,2182.35546875,2680.0,2182.35546875,187651498147952,NPU:1
Concat,24576.5,1783389626789895.2,1783389627198367.2,N/A,408471.98,N/A,2147.82275390625,2680.0,2147.82275390625,2304.61083984375,2680.0,2304.61083984375,187651498147952,NPU:1
Concat,16385.0,1783389626789975.8,1783389626789984.0,N/A,8.23,N/A,2163.82373046875,2680.0,2163.82373046875,2147.82275390625,2680.0,2147.82275390625,187651498147952,NPU:1
Reshape,16384.5,1783389626790360.0,1783389630140094.8,N/A,3349734.54,N/A,2163.8232421875,2680.0,2163.8232421875,27179.70166015625,27818.0,27179.70166015625,187651498147952,NPU:1
Reshape,8193.0,1783389626790433.2,1783389626790440.8,N/A,7.6,N/A,2171.82421875,2680.0,2171.82421875,2163.8232421875,2680.0,2163.8232421875,187651498147952,NPU:1
RmsNorm,16384.5,1783389626790574.0,1783389626790863.8,N/A,289.62,N/A,2179.82373046875,2680.0,2179.82373046875,2171.85546875,2680.0,2171.85546875,187651498147952,NPU:1
RmsNorm,32.5,1783389626790576.0,1783389630140102.8,N/A,3349526.57,N/A,2179.85546875,2680.0,2179.85546875,27179.669921875,27818.0,27179.669921875,187651498147952,NPU:1
RmsNorm,16384.5,1783389626790737.5,1783389626790746.8,N/A,9.14,N/A,2195.85595703125,2680.0,2195.85595703125,2179.85546875,2680.0,2179.85546875,187651498147952,NPU:1
RmsNorm,8192.5,1783389626790760.2,1783389630144555.0,N/A,3353794.61,N/A,2187.85595703125,2680.0,2187.85595703125,27174.169921875,27818.0,27174.169921875,187651498147952,NPU:1
Cast,2560.5,1783389626791038.2,1783389630656572.2,N/A,3865534.13,N/A,2174.35595703125,2680.0,2174.35595703125,26226.5771484375,32300.0,26226.5771484375,187651498147952,NPU:1
MatMulExt,40960.5,1783389626791268.5,1783389627198378.0,N/A,407109.52,N/A,2214.3564453125,2680.0,2214.3564453125,2268.6103515625,2680.0,2268.6103515625,187651498147952,NPU:1
Concat,1024.5,1783389627073269.2,1783389627073840.8,N/A,571.39,N/A,2183.35595703125,2680.0,2183.35595703125,2151.35546875,2680.0,2151.35546875,187651498147952,NPU:1
Concat,1025.5,1783389627073449.8,1783389627073463.5,N/A,13.68,N/A,2184.357421875,2680.0,2184.357421875,2183.35595703125,2680.0,2183.35595703125,187651498147952,NPU:1
Concat,2048.5,1783389627073489.2,1783389627074830.2,N/A,1341.06,N/A,2152.35595703125,2680.0,2152.35595703125,2155.35693359375,2680.0,2155.35693359375,187651498147952,NPU:1
Muls,1024.5,1783389627073974.0,1783389627074059.2,N/A,85.2,N/A,2152.35595703125,2680.0,2152.35595703125,2152.35595703125,2680.0,2152.35595703125,187651498147952,NPU:1
Muls,1024.5,1783389627074003.8,1783389630657079.5,N/A,3583075.67,N/A,2153.3564453125,2680.0,2153.3564453125,26170.57275390625,32300.0,26170.57275390625,187651498147952,NPU:1
Muls,1024.5,1783389627074125.5,1783389627074178.8,N/A,53.21,N/A,2153.3564453125,2680.0,2153.3564453125,2153.3564453125,2680.0,2153.3564453125,187651498147952,NPU:1
Muls,1024.5,1783389627074144.2,1783389630657044.8,N/A,3582900.59,N/A,2154.35693359375,2680.0,2154.35693359375,26171.5732421875,32300.0,26171.5732421875,187651498147952,NPU:1
SplitTensorView,1024.5,1783389627074234.8,1783389627074609.2,N/A,374.35,N/A,2154.35693359375,2680.0,2154.35693359375,2155.35693359375,2680.0,2155.35693359375,187651498147952,NPU:1
SplitTensorView,1025.0,1783389627074339.8,1783389627074348.5,N/A,8.71,N/A,2155.35791015625,2680.0,2155.35791015625,2154.35693359375,2680.0,2154.35693359375,187651498147952,NPU:1
Concat,2048.5,1783389627074510.2,1783389627074985.2,N/A,475.02,N/A,2156.357421875,2680.0,2156.357421875,2155.35693359375,2680.0,2155.35693359375,187651498147952,NPU:1
Concat,1025.0,1783389627074593.8,1783389627074602.2,N/A,8.49,N/A,2157.3583984375,2680.0,2157.3583984375,2156.357421875,2680.0,2156.357421875,187651498147952,NPU:1
Concat,2048.5,1783389627074619.2,1783389627075079.5,N/A,460.37,N/A,2157.357421875,2680.0,2157.357421875,2153.3564453125,2680.0,2153.3564453125,187651498147952,NPU:1
Mul,2048.5,1783389627074839.0,1783389627075076.5,N/A,237.46,N/A,2157.357421875,2680.0,2157.357421875,2155.35693359375,2680.0,2155.35693359375,187651498147952,NPU:1
Mul,2048.5,1783389627074992.5,1783389627075215.8,N/A,223.13,N/A,2157.357421875,2680.0,2157.357421875,2152.3564453125,2680.0,2152.3564453125,187651498147952,NPU:1
AddExt,1024.5,1783389627075088.2,1783389627078977.5,N/A,3889.32,N/A,2154.35693359375,2680.0,2154.35693359375,2159.3564453125,2680.0,2159.3564453125,187651498147952,NPU:1
Tile,8192.5,1783389627075316.8,1783389627081398.5,N/A,6081.68,N/A,2160.35693359375,2680.0,2160.35693359375,2175.3564453125,2680.0,2175.3564453125,187651498147952,NPU:1
Concat,24576.5,1783389627081286.5,1783389627198373.0,N/A,117086.32,N/A,2183.35693359375,2680.0,2183.35693359375,2308.61083984375,2680.0,2308.61083984375,187651498147952,NPU:1
Concat,16385.0,1783389627081379.5,1783389627081389.2,N/A,9.71,N/A,2199.35791015625,2680.0,2199.35791015625,2183.35693359375,2680.0,2183.35693359375,187651498147952,NPU:1
Copy,24576.5,1783389627081580.2,1783389630656984.5,N/A,3575404.29,N/A,2199.35693359375,2680.0,2199.35693359375,26172.57373046875,32300.0,26172.57373046875,187651498147952,NPU:1
Copy,2.0,1783389627083242.5,1783389627083261.5,N/A,18.86,N/A,2199.35888671875,2680.0,2199.35888671875,2199.35693359375,2680.0,2199.35693359375,187651498147952,NPU:1
Copy,24576.5,1783389627084668.2,1783389630657120.8,N/A,3572452.57,N/A,2223.357421875,2680.0,2223.357421875,26146.572265625,32300.0,26146.572265625,187651498147952,NPU:1
Copy,2.0,1783389627084681.5,1783389627084687.0,N/A,5.57,N/A,2223.359375,2680.0,2223.359375,2223.357421875,2680.0,2223.357421875,187651498147952,NPU:1
Copy,24576.5,1783389627084810.8,1783389630657169.2,N/A,3572358.48,N/A,2247.35791015625,2680.0,2247.35791015625,26122.57177734375,32300.0,26122.57177734375,187651498147952,NPU:1
FlashAttentionScore,2048.5,1783389627087363.0,1783389630656810.0,N/A,3569446.95,N/A,2249.3583984375,2680.0,2249.3583984375,26224.57666015625,32300.0,26224.57666015625,187651498147952,NPU:1
FlashAttentionScore,2048.5,1783389627087366.8,1783389630656832.2,N/A,3569465.57,N/A,2251.35888671875,2680.0,2251.35888671875,26222.576171875,32300.0,26222.576171875,187651498147952,NPU:1
FlashAttentionScore,0.5,1783389627087369.2,1783389630656839.2,N/A,3569469.9,N/A,2251.359375,2680.0,2251.359375,26222.57568359375,32300.0,26222.57568359375,187651498147952,NPU:1
FlashAttentionScore,24576.5,1783389627087372.0,1783389630656843.8,N/A,3569471.74,N/A,2275.35986328125,2680.0,2275.35986328125,26198.5751953125,32300.0,26198.5751953125,187651498147952,NPU:1
FlashAttentionScore,93185.5,1783389627093804.5,1783389627093823.2,N/A,18.8,N/A,2366.361328125,2680.0,2366.361328125,2275.35986328125,2680.0,2275.35986328125,187651498147952,NPU:1
Copy,24576.5,1783389627196723.0,1783389627198382.2,N/A,1659.17,N/A,2299.3603515625,2680.0,2299.3603515625,2244.60986328125,2680.0,2244.60986328125,187651498147952,NPU:1
Copy,2.0,1783389627196823.2,1783389627196832.2,N/A,9.12,N/A,2299.3623046875,2680.0,2299.3623046875,2299.3603515625,2680.0,2299.3603515625,187651498147952,NPU:1
Copy,24576.5,1783389627197033.5,1783389630138545.2,N/A,2941511.86,N/A,2323.36083984375,2680.0,2323.36083984375,27331.0390625,27818.0,27331.0390625,187651498147952,NPU:1
Copy,2.0,1783389627197129.0,1783389627197140.5,N/A,11.62,N/A,2323.36279296875,2680.0,2323.36279296875,2323.36083984375,2680.0,2323.36083984375,187651498147952,NPU:1
Copy,5376.5,1783389627198134.5,1783389630665737.5,N/A,3467602.91,N/A,2328.611328125,2680.0,2328.611328125,9780.7548828125,32300.0,9780.7548828125,187651498147952,NPU:1
MatMulExt,28672.5,1783389627198370.8,1783389627538205.0,N/A,339834.12,N/A,2332.611328125,2680.0,2332.611328125,3213.81689453125,3320.0,3213.81689453125,187651498147952,NPU:1
MatMulExt,20481.0,1783389627198784.8,1783389627198794.8,N/A,10.02,N/A,2264.61083984375,2680.0,2264.61083984375,2244.60986328125,2680.0,2244.60986328125,187651498147952,NPU:1
MatMulExt,28672.5,1783389627198807.5,1783389627538566.8,N/A,339759.21,N/A,2272.6103515625,2680.0,2272.6103515625,3137.81494140625,3320.0,3137.81494140625,187651498147952,NPU:1
AddExt,57344.5,1783389627203144.2,1783389630161400.8,N/A,2958256.41,N/A,2328.61083984375,2680.0,2328.61083984375,27064.67626953125,27818.0,27064.67626953125,187651498147952,NPU:1
RmsNorm,57344.5,1783389627203268.2,1783389627203393.2,N/A,125.02,N/A,2384.611328125,2680.0,2384.611328125,2356.64306640625,2680.0,2356.64306640625,187651498147952,NPU:1
RmsNorm,32.5,1783389627203271.2,1783389630161418.2,N/A,2958146.79,N/A,2384.64306640625,2680.0,2384.64306640625,27064.64453125,27818.0,27064.64453125,187651498147952,NPU:1
RmsNorm,16384.5,1783389627203284.2,1783389627203291.0,N/A,6.83,N/A,2400.6435546875,2680.0,2400.6435546875,2384.64306640625,2680.0,2384.64306640625,187651498147952,NPU:1
RmsNorm,28672.5,1783389627203315.0,1783389630169572.2,N/A,2966257.34,N/A,2412.6435546875,2680.0,2412.6435546875,26979.69921875,27818.0,26979.69921875,187651498147952,NPU:1
Reshape,57344.5,1783389627203722.2,1783389630167922.5,N/A,2964200.06,N/A,2412.6435546875,2680.0,2412.6435546875,27008.69921875,27818.0,27008.69921875,187651498147952,NPU:1
MatMulExt,256.5,1783389627203921.0,1783389627268053.2,N/A,64132.33,N/A,2412.89404296875,2680.0,2412.89404296875,2414.3359375,2680.0,2414.3359375,187651498147952,NPU:1
MatMulExt,256.5,1783389627205188.2,1783389630664995.8,N/A,3459807.49,N/A,2413.14453125,2680.0,2413.14453125,21312.34619140625,32300.0,21312.34619140625,187651498147952,NPU:1
Sigmoid,256.5,1783389627211702.8,1783389627249969.0,N/A,38266.26,N/A,2413.39501953125,2680.0,2413.39501953125,2414.052734375,2680.0,2414.052734375,187651498147952,NPU:1
Reshape,256.5,1783389627212585.2,1783389627234714.2,N/A,22128.98,N/A,2413.6455078125,2680.0,2413.6455078125,2414.02099609375,2680.0,2414.02099609375,187651498147952,NPU:1
Reshape,512.5,1783389627212588.5,1783389630664970.8,N/A,3452382.15,N/A,2414.14599609375,2680.0,2414.14599609375,21312.5966796875,32300.0,21312.5966796875,187651498147952,NPU:1
Reshape,771.5,1783389627217787.0,1783389627217805.0,N/A,17.84,N/A,2414.8994140625,2680.0,2414.8994140625,2414.14599609375,2680.0,2414.14599609375,187651498147952,NPU:1
SumExt,128.5,1783389627219452.0,1783389627243229.2,N/A,23777.29,N/A,2414.271484375,2680.0,2414.271484375,2414.02099609375,2680.0,2414.02099609375,187651498147952,NPU:1
SumExt,1.5,1783389627234685.0,1783389627234704.0,N/A,18.99,N/A,2414.27294921875,2680.0,2414.27294921875,2414.271484375,2680.0,2414.271484375,187651498147952,NPU:1
SumExt,64.5,1783389627234725.2,1783389627243225.8,N/A,8500.55,N/A,2414.083984375,2680.0,2414.083984375,2414.146484375,2680.0,2414.146484375,187651498147952,NPU:1
SumExt,128.5,1783389627234728.8,1783389630665011.8,N/A,3430282.97,N/A,2414.20947265625,2680.0,2414.20947265625,21312.220703125,32300.0,21312.220703125,187651498147952,NPU:1
SumExt,323.5,1783389627243205.8,1783389627243217.2,N/A,11.48,N/A,2414.525390625,2680.0,2414.525390625,2414.20947265625,2680.0,2414.20947265625,187651498147952,NPU:1
OnesLikeExt,32.5,1783389627244126.8,1783389630665017.8,N/A,3420891.06,N/A,2414.052734375,2680.0,2414.052734375,21312.18896484375,32300.0,21312.18896484375,187651498147952,NPU:1
OnesLikeExt,16449.5,1783389627248974.2,1783389627248990.8,N/A,16.49,N/A,2430.11669921875,2680.0,2430.11669921875,2414.052734375,2680.0,2414.052734375,187651498147952,NPU:1
MaskedFillScalar,256.5,1783389627249873.2,1783389627254174.0,N/A,4300.84,N/A,2414.30322265625,2680.0,2414.30322265625,2414.052734375,2680.0,2414.052734375,187651498147952,NPU:1
Reshape,128.5,1783389627254006.5,1783389627254170.2,N/A,163.73,N/A,2414.17822265625,2680.0,2414.17822265625,2414.30322265625,2680.0,2414.30322265625,187651498147952,NPU:1
Reshape,256.5,1783389627254010.5,1783389630665022.5,N/A,3411011.89,N/A,2414.4287109375,2680.0,2414.4287109375,21311.9384765625,32300.0,21311.9384765625,187651498147952,NPU:1
Reshape,643.5,1783389627254152.5,1783389627254162.5,N/A,9.78,N/A,2415.05712890625,2680.0,2415.05712890625,2414.4287109375,2680.0,2414.4287109375,187651498147952,NPU:1
TopkExt,128.5,1783389627254183.0,1783389627260759.2,N/A,6576.13,N/A,2414.17822265625,2680.0,2414.17822265625,2414.2099609375,2680.0,2414.2099609375,187651498147952,NPU:1
TopkExt,16513.5,1783389627256029.8,1783389627256047.0,N/A,17.32,N/A,2430.3046875,2680.0,2430.3046875,2414.17822265625,2680.0,2414.17822265625,187651498147952,NPU:1
SumExt,32.5,1783389627256887.5,1783389627257171.8,N/A,284.18,N/A,2414.2099609375,2680.0,2414.2099609375,2414.2099609375,2680.0,2414.2099609375,187651498147952,NPU:1
SumExt,1.5,1783389627256999.8,1783389627257008.5,N/A,8.88,N/A,2414.21142578125,2680.0,2414.21142578125,2414.2099609375,2680.0,2414.2099609375,187651498147952,NPU:1
AddScalar,32.5,1783389627257099.5,1783389630665026.0,N/A,3407926.62,N/A,2414.24169921875,2680.0,2414.24169921875,21311.90673828125,32300.0,21311.90673828125,187651498147952,NPU:1
AddScalar,128.5,1783389627257182.5,1783389630664833.2,N/A,3407650.61,N/A,2414.33544921875,2680.0,2414.33544921875,21313.09716796875,32300.0,21313.09716796875,187651498147952,NPU:1
Muls,128.5,1783389627262962.8,1783389627538069.0,N/A,275106.3,N/A,2414.33544921875,2680.0,2414.33544921875,3221.81689453125,3320.0,3221.81689453125,187651498147952,NPU:1
Muls,0.5,1783389627263049.5,1783389627538074.2,N/A,275024.63,N/A,2414.3359375,2680.0,2414.3359375,3221.81640625,3320.0,3221.81640625,187651498147952,NPU:1
Muls,16385.5,1783389627264921.5,1783389627264938.2,N/A,16.71,N/A,2430.33740234375,2680.0,2430.33740234375,2414.3359375,2680.0,2414.3359375,187651498147952,NPU:1
HistcExt,256.5,1783389627264952.2,1783389630664797.0,N/A,3399844.86,N/A,2414.58642578125,2680.0,2414.58642578125,21313.505859375,32300.0,21313.505859375,187651498147952,NPU:1
SumExt,32.5,1783389627268102.0,1783389627268323.2,N/A,221.11,N/A,2414.36767578125,2680.0,2414.36767578125,2414.36767578125,2680.0,2414.36767578125,187651498147952,NPU:1
SumExt,1.5,1783389627268211.0,1783389627268219.5,N/A,8.42,N/A,2414.369140625,2680.0,2414.369140625,2414.36767578125,2680.0,2414.36767578125,187651498147952,NPU:1
AddScalar,32.5,1783389627268297.2,1783389630664802.5,N/A,3396505.13,N/A,2414.3994140625,2680.0,2414.3994140625,21313.47412109375,32300.0,21313.47412109375,187651498147952,NPU:1
AddScalar,256.5,1783389627268331.2,1783389630664770.0,N/A,3396438.69,N/A,2414.6181640625,2680.0,2414.6181640625,21313.75634765625,32300.0,21313.75634765625,187651498147952,NPU:1
Div,128.5,1783389627268462.0,1783389627268703.8,N/A,241.63,N/A,2414.74365234375,2680.0,2414.74365234375,2414.86865234375,2680.0,2414.86865234375,187651498147952,NPU:1
Div,256.5,1783389627268464.8,1783389630664805.5,N/A,3396340.73,N/A,2414.994140625,2680.0,2414.994140625,21313.2236328125,32300.0,21313.2236328125,187651498147952,NPU:1
Div,643.5,1783389627268687.8,1783389627268696.8,N/A,9.2,N/A,2415.62255859375,2680.0,2415.62255859375,2414.994140625,2680.0,2414.994140625,187651498147952,NPU:1
ZerosLikeExt,256.5,1783389627268922.5,1783389627269349.8,N/A,427.28,N/A,2415.119140625,2680.0,2415.119140625,2415.119140625,2680.0,2415.119140625,187651498147952,NPU:1
ZerosLikeExt,256.5,1783389627268987.8,1783389627284207.8,N/A,15220.1,N/A,2415.36962890625,2680.0,2415.36962890625,2414.869140625,2680.0,2414.869140625,187651498147952,NPU:1
ZerosLikeExt,16642.0,1783389627272777.2,1783389627272794.5,N/A,17.21,N/A,2431.37109375,2680.0,2431.37109375,2415.119140625,2680.0,2415.119140625,187651498147952,NPU:1
