Name,Size(KB),Allocation Time(us),Release Time(us),Active Release Time(us),Duration(us),Active Duration(us),Allocation Total Allocated(MB),Allocation Total Reserved(MB),Allocation Total Active(MB),Release Total Allocated(MB),Release Total Reserved(MB),Release Total Active(MB),Stream Ptr,Device Type
SliceExtView,32.5,1783386952457477.8,1783386960034153.5,N/A,7576675.55,N/A,3830.37109375,3832.0,3830.37109375,3830.44140625,13944.0,3830.44140625,187651285076064,NPU:0
SliceExtView,32.5,1783386952457760.5,1783386960034210.8,N/A,7576450.1,N/A,3830.40283203125,3832.0,3830.40283203125,3830.34619140625,13944.0,3830.34619140625,187651285076064,NPU:0
SliceExtView,32.5,1783386952457859.5,1783386960034171.2,N/A,7576311.88,N/A,3830.4345703125,3832.0,3830.4345703125,3830.40966796875,13944.0,3830.40966796875,187651285076064,NPU:0
SliceExtView,32.5,1783386952457946.2,1783386960034194.8,N/A,7576248.49,N/A,3830.46630859375,3832.0,3830.46630859375,3830.3779296875,13944.0,3830.3779296875,187651285076064,NPU:0
Arange,8.5,1783386952458116.2,1783386952470648.5,N/A,12532.29,N/A,3830.474609375,3832.0,3830.474609375,3838.48291015625,3840.0,3838.48291015625,187651285076064,NPU:0
Arange,16.5,1783386952465485.2,1783386952470667.0,N/A,5181.82,N/A,3830.49072265625,3832.0,3830.49072265625,3838.466796875,3840.0,3838.466796875,187651285076064,NPU:0
Reshape,8192.5,1783386952466417.5,1783386952481685.8,N/A,15268.16,N/A,3838.4912109375,3840.0,3838.4912109375,3838.466796875,3848.0,3838.466796875,187651285076064,NPU:0
Greater,8192.5,1783386952471139.0,1783386955956955.2,N/A,3485816.09,N/A,3846.46728515625,3848.0,3846.46728515625,6016.087890625,13942.0,6016.087890625,187651285076064,NPU:0
BroadcastTo,0.5,1783386952483012.0,1783386952512723.2,N/A,29711.03,N/A,3838.46728515625,3848.0,3838.46728515625,3838.47119140625,3848.0,3838.47119140625,187651285076064,NPU:0
BroadcastTo,4.5,1783386952483029.5,1783386952548379.2,N/A,65349.88,N/A,3838.4716796875,3848.0,3838.4716796875,3838.48291015625,3848.0,3838.48291015625,187651285076064,NPU:0
BroadcastTo,17.0,1783386952512689.2,1783386952512712.2,N/A,23.17,N/A,3838.48828125,3848.0,3838.48828125,3838.4716796875,3848.0,3838.4716796875,187651285076064,NPU:0
NotEqual,16.5,1783386952512738.0,1783386952552300.2,N/A,39562.25,N/A,3838.4873046875,3848.0,3838.4873046875,3838.48291015625,3848.0,3838.48291015625,187651285076064,NPU:0
Cast,16.5,1783386952548398.0,1783386955036309.0,N/A,2487910.82,N/A,3838.4990234375,3848.0,3838.4990234375,8377.1435546875,11922.0,8377.1435546875,187651285076064,NPU:0
Cast,33.5,1783386952552273.0,1783386952552291.2,N/A,18.37,N/A,3838.53173828125,3848.0,3838.53173828125,3838.4990234375,3848.0,3838.4990234375,187651285076064,NPU:0
Empty,7.5,1783386952554983.0,1783386953723669.2,N/A,1168686.33,N/A,3838.490234375,3848.0,3838.490234375,4267.46337890625,4926.0,4267.46337890625,187651285076064,NPU:0
Empty,10752.5,1783386952624474.0,1783386953723689.5,N/A,1099215.69,N/A,3848.99072265625,3858.0,3848.99072265625,4256.962890625,4926.0,4256.962890625,187651285076064,NPU:0
Empty,6.5,1783386952625072.8,1783386953723707.0,N/A,1098634.21,N/A,3848.9970703125,3858.0,3848.9970703125,4256.95654296875,4926.0,4256.95654296875,187651285076064,NPU:0
Empty,9216.5,1783386952625828.0,1783386953723721.2,N/A,1097893.29,N/A,3857.99755859375,3866.0,3857.99755859375,4247.9560546875,4926.0,4247.9560546875,187651285076064,NPU:0
Empty,14784.5,1783386952626866.0,1783386953723735.5,N/A,1096869.59,N/A,3872.435546875,3882.0,3872.435546875,4233.51806640625,4926.0,4233.51806640625,187651285076064,NPU:0
Empty,2.5,1783386952627285.8,1783386953723749.8,N/A,1096463.98,N/A,3872.43798828125,3882.0,3872.43798828125,4233.515625,4926.0,4233.515625,187651285076064,NPU:0
Empty,5120.5,1783386952627660.5,1783386953723764.0,N/A,1096103.47,N/A,3877.4384765625,3882.0,3877.4384765625,4228.51513671875,4926.0,4228.51513671875,187651285076064,NPU:0
Empty,7.5,1783386952628031.8,1783386953723777.8,N/A,1095745.87,N/A,3877.44580078125,3882.0,3877.44580078125,4228.5078125,4926.0,4228.5078125,187651285076064,NPU:0
Empty,43008.5,1783386952630332.8,1783386953723790.8,N/A,1093458.02,N/A,3919.4462890625,3924.0,3919.4462890625,4186.50732421875,4926.0,4186.50732421875,187651285076064,NPU:0
Empty,21504.5,1783386952688553.0,1783386953723804.5,N/A,1035251.34,N/A,3940.44677734375,3944.0,3940.44677734375,4165.5068359375,4926.0,4165.5068359375,187651285076064,NPU:0
Empty,904960.5,1783386952729861.0,1783386952749458.8,N/A,19597.79,N/A,4824.197265625,4828.0,4824.197265625,3982.44775390625,4926.0,3982.44775390625,187651285076064,NPU:0
Copy,16.5,1783386952731291.0,1783386952738215.8,N/A,6924.75,N/A,4824.21337890625,4828.0,4824.21337890625,4852.19775390625,4856.0,4852.19775390625,187651285076064,NPU:0
Tile,28672.5,1783386952733043.0,1783386955966315.5,N/A,3233272.39,N/A,4852.2138671875,4856.0,4852.2138671875,6534.83642578125,13942.0,6534.83642578125,187651285076064,NPU:0
Tile,28672.5,1783386952739506.5,1783386952748266.2,N/A,8759.86,N/A,4880.1982421875,4884.0,4880.1982421875,4866.1982421875,4926.0,4866.1982421875,187651285076064,NPU:0
Tile,16385.0,1783386952744358.5,1783386952744375.0,N/A,16.65,N/A,4896.19921875,4900.0,4896.19921875,4880.1982421875,4900.0,4880.1982421875,187651285076064,NPU:0
TransposeExtView,14336.5,1783386952744742.2,1783386954383946.5,N/A,1639204.35,N/A,4894.19873046875,4900.0,4894.19873046875,4919.26611328125,5862.0,4919.26611328125,187651285076064,NPU:0
TransposeExtView,28674.5,1783386952748239.2,1783386952748255.5,N/A,16.42,N/A,4922.201171875,4926.0,4922.201171875,4894.19873046875,4926.0,4894.19873046875,187651285076064,NPU:0
Copy,16.5,1783386952749688.2,1783386952752909.0,N/A,3220.7,N/A,3982.4638671875,4926.0,3982.4638671875,3982.4638671875,4926.0,3982.4638671875,187651285076064,NPU:0
AddScalar,16.5,1783386952749811.2,1783386952755348.0,N/A,5536.65,N/A,3982.47998046875,4926.0,3982.47998046875,3982.94873046875,4926.0,3982.94873046875,187651285076064,NPU:0
AddScalar,16.5,1783386952752923.2,1783386952755239.0,N/A,2315.82,N/A,3982.47998046875,4926.0,3982.47998046875,3982.96484375,4926.0,3982.96484375,187651285076064,NPU:0
Reshape,0.5,1783386952755141.2,N/A,N/A,N/A,N/A,3982.48046875,4926.0,3982.48046875,N/A,N/A,N/A,187651285076064,NPU:0
Reshape,512.5,1783386952755149.2,1783386952793839.0,N/A,38689.68,N/A,3982.98095703125,4926.0,3982.98095703125,3983.44873046875,4926.0,3983.44873046875,187651285076064,NPU:0
Concat,1024.5,1783386952761489.8,1783386955956967.0,N/A,3195477.32,N/A,3983.94921875,4926.0,3983.94921875,5987.0869140625,13942.0,5987.0869140625,187651285076064,NPU:0
TransposeExtView,28672.5,1783386952795868.2,1783386955956962.2,N/A,3161094.04,N/A,4011.44921875,4926.0,4011.44921875,5988.08740234375,13942.0,5988.08740234375,187651285076064,NPU:0
Empty,0.5,1783386952796878.0,1783386955926549.2,N/A,3129671.2,N/A,4011.44970703125,4926.0,4011.44970703125,5054.43017578125,13942.0,5054.43017578125,187651285076064,NPU:0
Empty,0.5,1783386952797325.0,1783386955926716.5,N/A,3129391.45,N/A,4011.4501953125,4926.0,4011.4501953125,5054.4296875,13942.0,5054.4296875,187651285076064,NPU:0
Empty,7.5,1783386952797545.8,1783386954250939.2,N/A,1453393.56,N/A,4011.45751953125,4926.0,4011.45751953125,4421.52197265625,4926.0,4421.52197265625,187651285076064,NPU:0
Empty,10752.5,1783386952798276.5,1783386954250960.0,N/A,1452683.44,N/A,4021.9580078125,4926.0,4021.9580078125,4411.021484375,4926.0,4411.021484375,187651285076064,NPU:0
Empty,6.5,1783386952798648.0,1783386954250977.2,N/A,1452329.05,N/A,4021.96435546875,4926.0,4021.96435546875,4411.01513671875,4926.0,4411.01513671875,187651285076064,NPU:0
Empty,9216.5,1783386952799030.0,1783386954250992.2,N/A,1451962.34,N/A,4030.96484375,4926.0,4030.96484375,4402.0146484375,4926.0,4402.0146484375,187651285076064,NPU:0
Empty,14784.5,1783386952799387.8,1783386954251006.2,N/A,1451618.59,N/A,4045.40283203125,4926.0,4045.40283203125,4387.57666015625,4926.0,4387.57666015625,187651285076064,NPU:0
Empty,2.5,1783386952799734.5,1783386954251020.8,N/A,1451286.27,N/A,4045.4052734375,4926.0,4045.4052734375,4387.57421875,4926.0,4387.57421875,187651285076064,NPU:0
Empty,5120.5,1783386952800082.0,1783386954251036.0,N/A,1450954.04,N/A,4050.40576171875,4926.0,4050.40576171875,4382.57373046875,4926.0,4382.57373046875,187651285076064,NPU:0
Empty,7.5,1783386952800447.0,1783386954251050.0,N/A,1450602.95,N/A,4050.4130859375,4926.0,4050.4130859375,4382.56640625,4926.0,4382.56640625,187651285076064,NPU:0
Empty,56.5,1783386952800781.8,1783386954251065.0,N/A,1450283.28,N/A,4050.46826171875,4926.0,4050.46826171875,4382.51123046875,4926.0,4382.51123046875,187651285076064,NPU:0
Empty,114688.5,1783386952801128.5,1783386954251079.8,N/A,1449951.17,N/A,4162.46875,4926.0,4162.46875,4270.5107421875,4926.0,4270.5107421875,187651285076064,NPU:0
Empty,57344.5,1783386952801478.8,1783386954251094.0,N/A,1449615.34,N/A,4218.46923828125,4926.0,4218.46923828125,4214.51025390625,4926.0,4214.51025390625,187651285076064,NPU:0
Empty,14336.5,1783386952801834.5,1783386954251106.8,N/A,1449272.21,N/A,4232.4697265625,4926.0,4232.4697265625,4200.509765625,4926.0,4200.509765625,187651285076064,NPU:0
Empty,7168.5,1783386952802176.8,1783386954251119.8,N/A,1448943.0,N/A,4239.47021484375,4926.0,4239.47021484375,4193.50927734375,4926.0,4193.50927734375,187651285076064,NPU:0
RmsNorm,28672.5,1783386952808657.0,1783386953723475.2,N/A,914818.22,N/A,4267.470703125,4926.0,4267.470703125,4379.47265625,4926.0,4379.47265625,187651285076064,NPU:0
RmsNorm,16.5,1783386952808659.8,1783386953145002.0,N/A,336342.1,N/A,4267.48681640625,4926.0,4267.48681640625,4267.470703125,4926.0,4267.470703125,187651285076064,NPU:0
RmsNorm,16384.5,1783386953144940.5,1783386953144980.8,N/A,40.19,N/A,4283.4873046875,4926.0,4283.4873046875,4267.48681640625,4926.0,4267.48681640625,187651285076064,NPU:0
RmsNorm,7392.5,1783386953145861.8,1783386953156768.8,N/A,10907.04,N/A,4274.68994140625,4926.0,4274.68994140625,4297.9716796875,4926.0,4297.9716796875,187651285076064,NPU:0
Cast,14336.5,1783386953146043.0,1783386953156772.0,N/A,10728.8,N/A,4288.6904296875,4926.0,4288.6904296875,4283.97119140625,4926.0,4283.97119140625,187651285076064,NPU:0
MatMulExt,16896.5,1783386953146344.0,1783386953166234.5,N/A,19890.53,N/A,4305.19091796875,4926.0,4305.19091796875,4300.47119140625,4926.0,4300.47119140625,187651285076064,NPU:0
MatMulExt,20481.0,1783386953156736.5,1783386953156755.0,N/A,18.58,N/A,4325.19189453125,4926.0,4325.19189453125,4305.19091796875,4926.0,4305.19091796875,187651285076064,NPU:0
MatMulExt,33792.5,1783386953156782.5,1783386953536821.8,N/A,380039.21,N/A,4316.9716796875,4926.0,4316.9716796875,4332.47265625,4926.0,4332.47265625,187651285076064,NPU:0
RmsNorm,24576.5,1783386953166622.8,1783386953238885.8,N/A,72262.88,N/A,4324.4716796875,4926.0,4324.4716796875,4378.974609375,4926.0,4378.974609375,187651285076064,NPU:0
RmsNorm,16.5,1783386953166625.5,1783386953188630.0,N/A,22004.38,N/A,4324.48779296875,4926.0,4324.48779296875,4324.4716796875,4926.0,4324.4716796875,187651285076064,NPU:0
RmsNorm,40961.0,1783386953188580.2,1783386953188612.2,N/A,32.12,N/A,4364.48876953125,4926.0,4364.48876953125,4324.48779296875,4926.0,4324.48779296875,187651285076064,NPU:0
RmsNorm,4608.5,1783386953221386.2,1783386953222205.2,N/A,819.06,N/A,4328.97216796875,4926.0,4328.97216796875,4348.47265625,4926.0,4348.47265625,187651285076064,NPU:0
Cast,12288.5,1783386953221564.2,1783386953222207.2,N/A,643.05,N/A,4340.97265625,4926.0,4340.97265625,4336.47216796875,4926.0,4336.47216796875,187651285076064,NPU:0
MatMulExt,12288.5,1783386953221792.8,1783386953222342.0,N/A,549.13,N/A,4352.97314453125,4926.0,4352.97314453125,4348.47216796875,4926.0,4348.47216796875,187651285076064,NPU:0
MatMulExt,20481.0,1783386953222182.5,1783386953222194.5,N/A,12.21,N/A,4372.97412109375,4926.0,4372.97412109375,4352.97314453125,4926.0,4352.97314453125,187651285076064,NPU:0
MatMulExt,24576.5,1783386953222216.0,1783386953238895.0,N/A,16679.03,N/A,4360.47265625,4926.0,4360.47265625,4354.97412109375,4926.0,4354.97412109375,187651285076064,NPU:0
Concat,8192.5,1783386953222448.2,1783386953232244.8,N/A,9796.28,N/A,4356.47265625,4926.0,4356.47265625,4365.4736328125,4926.0,4365.4736328125,187651285076064,NPU:0
Concat,8193.5,1783386953224960.2,1783386953224977.5,N/A,17.27,N/A,4364.47412109375,4926.0,4364.47412109375,4356.47265625,4926.0,4356.47265625,187651285076064,NPU:0
Muls,1024.5,1783386953225573.8,1783386953227366.5,N/A,1792.72,N/A,4357.47314453125,4926.0,4357.47314453125,4357.47314453125,4926.0,4357.47314453125,187651285076064,NPU:0
Muls,1026.5,1783386953225801.5,1783386953225810.5,N/A,9.09,N/A,4358.4755859375,4926.0,4358.4755859375,4357.47314453125,4926.0,4357.47314453125,187651285076064,NPU:0
Muls,1024.5,1783386953225823.5,1783386953232241.5,N/A,6417.96,N/A,4358.4736328125,4926.0,4358.4736328125,4373.47412109375,4926.0,4373.47412109375,187651285076064,NPU:0
Muls,1024.5,1783386953227842.2,1783386953229439.5,N/A,1597.3,N/A,4358.4736328125,4926.0,4358.4736328125,4358.4736328125,4926.0,4358.4736328125,187651285076064,NPU:0
Muls,1026.5,1783386953227861.2,1783386953227867.8,N/A,6.63,N/A,4359.47607421875,4926.0,4359.47607421875,4358.4736328125,4926.0,4358.4736328125,187651285076064,NPU:0
Muls,1024.5,1783386953227877.8,1783386953232357.8,N/A,4479.8,N/A,4359.47412109375,4926.0,4359.47412109375,4372.4736328125,4926.0,4372.4736328125,187651285076064,NPU:0
SplitTensorView,4096.5,1783386953229854.8,1783386953232062.2,N/A,2207.4,N/A,4362.47412109375,4926.0,4362.47412109375,4366.47412109375,4926.0,4366.47412109375,187651285076064,NPU:0
SplitTensorView,4097.0,1783386953231460.5,1783386953231477.5,N/A,16.88,N/A,4366.47509765625,4926.0,4366.47509765625,4362.47412109375,4926.0,4362.47412109375,187651285076064,NPU:0
Concat,8192.5,1783386953231943.5,1783386953232359.5,N/A,416.09,N/A,4370.474609375,4926.0,4370.474609375,4364.47314453125,4926.0,4364.47314453125,187651285076064,NPU:0
Concat,4097.0,1783386953232047.2,1783386953232055.5,N/A,8.31,N/A,4374.4755859375,4926.0,4374.4755859375,4370.474609375,4926.0,4370.474609375,187651285076064,NPU:0
Concat,8192.5,1783386953232072.0,1783386953233655.5,N/A,1583.49,N/A,4374.474609375,4926.0,4374.474609375,4356.47265625,4926.0,4356.47265625,187651285076064,NPU:0
Mul,8192.5,1783386953232252.5,1783386953233652.2,N/A,1399.68,N/A,4373.47412109375,4926.0,4373.47412109375,4364.47314453125,4926.0,4364.47314453125,187651285076064,NPU:0
Mul,8192.5,1783386953232365.2,1783386953238897.5,N/A,6532.24,N/A,4372.4736328125,4926.0,4372.4736328125,4346.9736328125,4926.0,4346.9736328125,187651285076064,NPU:0
Concat,24576.5,1783386953235449.8,1783386953235742.5,N/A,292.69,N/A,4380.47314453125,4926.0,4380.47314453125,4368.47314453125,4926.0,4368.47314453125,187651285076064,NPU:0
Concat,16385.0,1783386953235545.8,1783386953235557.0,N/A,11.39,N/A,4396.47412109375,4926.0,4396.47412109375,4380.47314453125,4926.0,4380.47314453125,187651285076064,NPU:0
Concat,12288.5,1783386953235568.2,1783386953717045.2,N/A,481476.95,N/A,4392.4736328125,4926.0,4392.4736328125,4334.7236328125,4926.0,4334.7236328125,187651285076064,NPU:0
RmsNorm,8192.5,1783386953235952.8,1783386953238899.5,N/A,2946.9,N/A,4376.4736328125,4926.0,4376.4736328125,4338.97314453125,4926.0,4338.97314453125,187651285076064,NPU:0
RmsNorm,16.5,1783386953235955.0,1783386953236201.2,N/A,246.26,N/A,4376.48974609375,4926.0,4376.48974609375,4376.4736328125,4926.0,4376.4736328125,187651285076064,NPU:0
RmsNorm,24577.0,1783386953236182.8,1783386953236192.8,N/A,10.17,N/A,4400.49072265625,4926.0,4400.49072265625,4376.48974609375,4926.0,4376.48974609375,187651285076064,NPU:0
RmsNorm,2560.5,1783386953236369.2,1783386953525575.5,N/A,289206.29,N/A,4378.97412109375,4926.0,4378.97412109375,4336.47265625,4926.0,4336.47265625,187651285076064,NPU:0
Cast,4096.5,1783386953236482.5,1783386953525583.5,N/A,289101.01,N/A,4382.974609375,4926.0,4382.974609375,4332.47216796875,4926.0,4332.47216796875,187651285076064,NPU:0
MatMulExt,20480.5,1783386953236638.2,1783386953536270.5,N/A,299632.14,N/A,4402.97509765625,4926.0,4402.97509765625,4352.47216796875,4926.0,4352.47216796875,187651285076064,NPU:0
MatMulExt,40960.5,1783386953525611.5,1783386953540874.2,N/A,15262.95,N/A,4372.47265625,4926.0,4372.47265625,4323.47265625,4926.0,4323.47265625,187651285076064,NPU:0
SplitWithSizeView,12288.5,1783386953536416.5,1783386953717053.5,N/A,180636.89,N/A,4364.47265625,4926.0,4364.47265625,4310.72265625,4926.0,4310.72265625,187651285076064,NPU:0
SplitWithSizeView,24577.0,1783386953536537.0,1783386953536546.2,N/A,9.21,N/A,4388.4736328125,4926.0,4388.4736328125,4364.47265625,4926.0,4364.47265625,187651285076064,NPU:0
Concat,1024.5,1783386953536691.5,1783386953537593.8,N/A,902.3,N/A,4365.47314453125,4926.0,4365.47314453125,4334.4736328125,4926.0,4334.4736328125,187651285076064,NPU:0
Concat,1025.5,1783386953536804.0,1783386953536811.8,N/A,7.7,N/A,4366.474609375,4926.0,4366.474609375,4365.47314453125,4926.0,4365.47314453125,187651285076064,NPU:0
Muls,1024.5,1783386953536968.2,1783386953537054.0,N/A,85.86,N/A,4333.47314453125,4926.0,4333.47314453125,4333.47314453125,4926.0,4333.47314453125,187651285076064,NPU:0
Muls,1026.5,1783386953536989.0,1783386953536994.8,N/A,5.6,N/A,4334.4755859375,4926.0,4334.4755859375,4333.47314453125,4926.0,4333.47314453125,187651285076064,NPU:0
Muls,1024.5,1783386953537007.0,1783386953537590.5,N/A,583.66,N/A,4334.4736328125,4926.0,4334.4736328125,4335.47412109375,4926.0,4335.47412109375,187651285076064,NPU:0
Muls,1024.5,1783386953537078.2,1783386953537129.8,N/A,51.45,N/A,4334.4736328125,4926.0,4334.4736328125,4334.4736328125,4926.0,4334.4736328125,187651285076064,NPU:0
Muls,1026.5,1783386953537087.2,1783386953537091.5,N/A,4.23,N/A,4335.47607421875,4926.0,4335.47607421875,4334.4736328125,4926.0,4334.4736328125,187651285076064,NPU:0
Muls,1024.5,1783386953537100.2,1783386953537673.5,N/A,573.18,N/A,4335.47412109375,4926.0,4335.47412109375,4334.4736328125,4926.0,4334.4736328125,187651285076064,NPU:0
SplitTensorView,512.5,1783386953537156.8,1783386953537444.5,N/A,287.82,N/A,4334.97412109375,4926.0,4334.97412109375,4335.47412109375,4926.0,4335.47412109375,187651285076064,NPU:0
SplitTensorView,513.0,1783386953537245.0,1783386953537252.2,N/A,7.1,N/A,4335.47509765625,4926.0,4335.47509765625,4334.97412109375,4926.0,4334.97412109375,187651285076064,NPU:0
Concat,1024.5,1783386953537354.8,1783386953537675.8,N/A,321.21,N/A,4335.974609375,4926.0,4335.974609375,4333.47314453125,4926.0,4333.47314453125,187651285076064,NPU:0
Concat,513.0,1783386953537431.8,1783386953537439.0,N/A,7.05,N/A,4336.4755859375,4926.0,4336.4755859375,4335.974609375,4926.0,4335.974609375,187651285076064,NPU:0
Concat,1024.5,1783386953537453.5,1783386953537774.0,N/A,320.45,N/A,4336.474609375,4926.0,4336.474609375,4332.47265625,4926.0,4332.47265625,187651285076064,NPU:0
Mul,1024.5,1783386953537602.5,1783386953537771.5,N/A,169.06,N/A,4335.47412109375,4926.0,4335.47412109375,4333.47314453125,4926.0,4333.47314453125,187651285076064,NPU:0
Mul,1024.5,1783386953537682.8,1783386953539058.5,N/A,1375.63,N/A,4334.4736328125,4926.0,4334.4736328125,4339.47265625,4926.0,4339.47265625,187651285076064,NPU:0
Tile,8192.5,1783386953537834.2,1783386953540877.0,N/A,3042.63,N/A,4340.47314453125,4926.0,4340.47314453125,4315.47216796875,4926.0,4315.47216796875,187651285076064,NPU:0
Concat,24576.5,1783386953540759.5,1783386953541003.0,N/A,243.67,N/A,4363.47314453125,4926.0,4363.47314453125,4303.47216796875,4926.0,4303.47216796875,187651285076064,NPU:0
Concat,16385.0,1783386953540858.5,1783386953540866.5,N/A,8.08,N/A,4379.47412109375,4926.0,4379.47412109375,4363.47314453125,4926.0,4363.47314453125,187651285076064,NPU:0
Concat,12288.5,1783386953540885.5,1783386953717050.5,N/A,176164.89,N/A,4327.47265625,4926.0,4327.47265625,4322.72314453125,4926.0,4322.72314453125,187651285076064,NPU:0
Copy,12288.5,1783386953541474.2,1783386953560636.5,N/A,19162.09,N/A,4315.47265625,4926.0,4315.47265625,4315.47265625,4926.0,4315.47265625,187651285076064,NPU:0
Copy,2.0,1783386953541877.2,1783386953541893.8,N/A,16.62,N/A,4315.474609375,4926.0,4315.474609375,4315.47265625,4926.0,4315.47265625,187651285076064,NPU:0
Copy,12288.5,1783386953543595.2,1783386953546965.5,N/A,3370.29,N/A,4327.47314453125,4926.0,4327.47314453125,4339.47314453125,4926.0,4339.47314453125,187651285076064,NPU:0
Copy,2.0,1783386953543612.2,1783386953543617.5,N/A,5.04,N/A,4327.47509765625,4926.0,4327.47509765625,4327.47314453125,4926.0,4327.47314453125,187651285076064,NPU:0
InnerCommAllGather,24576.5,1783386953545414.5,1783386953546798.5,N/A,1383.94,N/A,4351.4736328125,4926.0,4351.4736328125,4351.4736328125,4926.0,4351.4736328125,187651285076064,NPU:0
Concat,24576.5,1783386953546259.0,1783386953560631.0,N/A,14371.84,N/A,4375.47412109375,4926.0,4375.47412109375,4327.47314453125,4926.0,4327.47314453125,187651285076064,NPU:0
Copy,12288.5,1783386953547449.8,1783386953547888.8,N/A,438.95,N/A,4351.4736328125,4926.0,4351.4736328125,4363.4736328125,4926.0,4363.4736328125,187651285076064,NPU:0
Copy,2.0,1783386953547463.0,1783386953547469.0,N/A,6.11,N/A,4351.4755859375,4926.0,4351.4755859375,4351.4736328125,4926.0,4351.4736328125,187651285076064,NPU:0
InnerCommAllGather,24576.5,1783386953547520.5,1783386953547798.2,N/A,277.8,N/A,4375.47412109375,4926.0,4375.47412109375,4375.47412109375,4926.0,4375.47412109375,187651285076064,NPU:0
Concat,24576.5,1783386953547777.8,1783386953560625.0,N/A,12847.23,N/A,4399.474609375,4926.0,4399.474609375,4351.4736328125,4926.0,4351.4736328125,187651285076064,NPU:0
FlashAttentionScore,1024.5,1783386953549278.8,1783386953560487.5,N/A,11208.67,N/A,4364.47412109375,4926.0,4364.47412109375,4375.474609375,4926.0,4375.474609375,187651285076064,NPU:0
FlashAttentionScore,1024.5,1783386953549281.2,1783386953560478.2,N/A,11197.02,N/A,4365.474609375,4926.0,4365.474609375,4376.47509765625,4926.0,4376.47509765625,187651285076064,NPU:0
FlashAttentionScore,0.5,1783386953549283.5,1783386953560491.2,N/A,11207.77,N/A,4365.47509765625,4926.0,4365.47509765625,4375.47412109375,4926.0,4375.47412109375,187651285076064,NPU:0
FlashAttentionScore,12288.5,1783386953549285.8,1783386953717058.8,N/A,167772.94,N/A,4377.4755859375,4926.0,4377.4755859375,4298.72216796875,4926.0,4298.72216796875,187651285076064,NPU:0
FlashAttentionScore,109570.0,1783386953559190.8,1783386953559211.5,N/A,20.82,N/A,4484.4775390625,4926.0,4484.4775390625,4377.4755859375,4926.0,4377.4755859375,187651285076064,NPU:0
Copy,12288.5,1783386953716042.8,1783386953717276.2,N/A,1233.31,N/A,4327.47314453125,4926.0,4327.47314453125,4281.47119140625,4926.0,4281.47119140625,187651285076064,NPU:0
Copy,2.0,1783386953716313.8,1783386953716332.2,N/A,18.49,N/A,4327.47509765625,4926.0,4327.47509765625,4327.47314453125,4926.0,4327.47314453125,187651285076064,NPU:0
Copy,5376.5,1783386953716624.2,1783386953717270.8,N/A,646.63,N/A,4332.7236328125,4926.0,4332.7236328125,4293.4716796875,4926.0,4293.4716796875,187651285076064,NPU:0
MatMulExt,14336.5,1783386953716856.2,1783386953717363.2,N/A,507.07,N/A,4346.72412109375,4926.0,4346.72412109375,4295.47119140625,4926.0,4295.47119140625,187651285076064,NPU:0
MatMulExt,20481.0,1783386953717246.0,1783386953717256.0,N/A,9.89,N/A,4318.72314453125,4926.0,4318.72314453125,4298.72216796875,4926.0,4298.72216796875,187651285076064,NPU:0
MatMulExt,28672.5,1783386953717285.5,1783386953723480.0,N/A,6194.56,N/A,4309.4716796875,4926.0,4309.4716796875,4351.47216796875,4926.0,4351.47216796875,187651285076064,NPU:0
Cast,28672.5,1783386953717442.8,1783386953723502.2,N/A,6059.37,N/A,4323.4716796875,4926.0,4323.4716796875,4267.470703125,4926.0,4267.470703125,187651285076064,NPU:0
RmsNorm,28672.5,1783386953717760.0,1783386953723484.0,N/A,5723.91,N/A,4351.47216796875,4926.0,4351.47216796875,4323.4716796875,4926.0,4323.4716796875,187651285076064,NPU:0
RmsNorm,16.5,1783386953717762.5,1783386953717946.2,N/A,183.75,N/A,4351.48828125,4926.0,4351.48828125,4351.47216796875,4926.0,4351.47216796875,187651285076064,NPU:0
RmsNorm,16384.5,1783386953717930.2,1783386953717939.2,N/A,9.07,N/A,4367.48876953125,4926.0,4367.48876953125,4351.48828125,4926.0,4351.48828125,187651285076064,NPU:0
RmsNorm,21504.5,1783386953718157.8,1783386953718645.0,N/A,487.08,N/A,4372.47265625,4926.0,4372.47265625,4413.47314453125,4926.0,4413.47314453125,187651285076064,NPU:0
Cast,14336.5,1783386953718275.8,1783386953718648.2,N/A,372.49,N/A,4386.47314453125,4926.0,4386.47314453125,4399.47265625,4926.0,4399.47265625,187651285076064,NPU:0
MatMulExt,49152.5,1783386953718429.0,1783386953718773.0,N/A,344.14,N/A,4434.4736328125,4926.0,4434.4736328125,4447.47265625,4926.0,4447.47265625,187651285076064,NPU:0
MatMulExt,20481.0,1783386953718622.0,1783386953718632.0,N/A,9.86,N/A,4454.474609375,4926.0,4454.474609375,4434.4736328125,4926.0,4434.4736328125,187651285076064,NPU:0
MatMulExt,98304.5,1783386953718668.2,1783386953723259.0,N/A,4590.74,N/A,4495.47314453125,4926.0,4495.47314453125,4467.97509765625,4926.0,4467.97509765625,187651285076064,NPU:0
Reshape,49152.5,1783386953719142.0,1783386953723262.0,N/A,4119.99,N/A,4495.47314453125,4926.0,4495.47314453125,4419.974609375,4926.0,4419.974609375,187651285076064,NPU:0
Reshape,49153.0,1783386953721688.5,1783386953721708.2,N/A,19.63,N/A,4543.47412109375,4926.0,4543.47412109375,4495.47314453125,4926.0,4495.47314453125,187651285076064,NPU:0
